Unnamed: 0,Name,Transaction.Date,Owner,Ticker,Asset.Name,Asset.Type,Type,Amount,Comment,Sector
4084, David A Perdue Jr,9/24/2015,Joint,DPM,DCP Midstream Partners (DPM),Stock,Sale (Partial),1001.0,--,Unknown
4085, David A Perdue Jr,9/24/2015,Joint,SXL,Sunoco Logistics Partners (SXL),Stock,Sale (Partial),1001.0,--,Unknown
4086, David A Perdue Jr,9/24/2015,Joint,ETE,Energy Transfer Equity (ETE),Stock,Sale (Partial),1001.0,--,Unknown
4087, David A Perdue Jr,9/25/2015,Joint,USG,USG Corp (New) (USG),Stock,Sale (Partial),1001.0,--,Unknown
4088, David A Perdue Jr,9/25/2015,Joint,WLK,Westlake Chemical Corp (WLK),Stock,Purchase,1001.0,--,Basic Materials
4089, David A Perdue Jr,9/25/2015,Joint,KMI,Kinder Morgan Inc (KMI),Stock,Sale (Partial),15001.0,--,Energy
4090, David A Perdue Jr,9/25/2015,Joint,SXL,Sunoco Logistics Partners (SXL),Stock,Sale (Partial),1001.0,--,Unknown
4091, David A Perdue Jr,9/25/2015,Joint,ETE,Energy Transfer Equity (ETE),Stock,Sale (Partial),1001.0,--,Unknown
4092, David A Perdue Jr,9/28/2015,Joint,CIT,CIT Group Inc (CIT),Stock,Sale (Partial),1001.0,--,Unknown
4093, David A Perdue Jr,9/28/2015,Joint,GLW,Corning Inc (GLW),Stock,Purchase,1001.0,--,Technology
4094, David A Perdue Jr,9/28/2015,Joint,BAX,Baxter International (BAX),Stock,Purchase,1001.0,--,Healthcare
4095, David A Perdue Jr,9/28/2015,Joint,BK,The Bank of NY Mellon Corp (BK),Stock,Sale (Partial),1001.0,--,Financial Services
4096, David A Perdue Jr,9/28/2015,Joint,DE,Deere & Company (DE),Stock,Sale (Partial),1001.0,--,Industrials
4097, David A Perdue Jr,9/28/2015,Joint,CVC,Cablevision Systems Corp (CVC),Stock,Sale (Partial),1001.0,--,Unknown
4098, David A Perdue Jr,9/28/2015,Joint,WLK,Westlake Chemical Corp (WLK),Stock,Purchase,1001.0,--,Basic Materials
4099, David A Perdue Jr,9/28/2015,Joint,DPM,DCP Midstream Partners (DPM),Stock,Sale (Partial),1001.0,--,Unknown
4100, David A Perdue Jr,9/28/2015,Joint,ETE,Energy Transfer Equity (ETE),Stock,Sale (Partial),1001.0,--,Unknown
4101, David A Perdue Jr,9/28/2015,Joint,SXL,Sunoco Logistics Partners (SXL),Stock,Sale (Partial),1001.0,--,Unknown
4102, David A Perdue Jr,9/29/2015,Joint,CVC,Cablevision Systems Corp (CVC),Stock,Sale (Partial),1001.0,--,Unknown
4103, David A Perdue Jr,9/29/2015,Joint,CVC,Cablevision Systems Corp (CVC),Stock,Sale (Partial),1001.0,--,Unknown
4104, David A Perdue Jr,9/29/2015,Joint,CIT,CIT Group Inc (CIT),Stock,Sale (Partial),1001.0,--,Unknown
4105, David A Perdue Jr,9/29/2015,Joint,PAA,Plains All American Pipeline (PAA),Stock,Sale (Partial),1001.0,--,Energy
4106, David A Perdue Jr,9/29/2015,Joint,PAA,Plains All American Pipeline (PAA),Stock,Sale (Partial),1001.0,--,Energy
4107, David A Perdue Jr,9/29/2015,Joint,ETE,Energy Transfer Equity (ETE),Stock,Sale (Partial),1001.0,--,Unknown
4108, David A Perdue Jr,9/29/2015,Joint,SXL,Sunoco Logistics Partners (SXL),Stock,Sale (Partial),1001.0,--,Unknown
4109, David A Perdue Jr,9/30/2015,Joint,DE,Deere & Company (DE),Stock,Sale (Partial),1001.0,--,Industrials
4110, David A Perdue Jr,9/30/2015,Joint,WMB,The Williams Companies (WMB),Stock,Sale (Partial),1001.0,--,Energy
4111, David A Perdue Jr,9/30/2015,Joint,ETE,Energy Transfer Equity (ETE),Stock,Sale (Partial),1001.0,--,Unknown
4112, David A Perdue Jr,10/1/2015,Joint,CVC,Cablevision Systems Corp (CVC),Stock,Sale (Partial),1001.0,--,Unknown
4113, David A Perdue Jr,10/1/2015,Joint,SYY,Sysco Corp (SYY),Stock,Sale (Partial),15001.0,--,Consumer Defensive
4114, David A Perdue Jr,10/5/2015,Joint,CIT,CIT Group Inc (CIT),Stock,Sale (Partial),1001.0,--,Unknown
4115, David A Perdue Jr,10/5/2015,Joint,AAN,Aaron Rents Inc (AAN),Stock,Sale (Partial),1001.0,--,Industrials
4116, David A Perdue Jr,8/4/2015,Joint,BAX,Baxter International Inc. (NYSE),Stock,Purchase,1001.0,--,Healthcare
4117, David A Perdue Jr,8/4/2015,Joint,BAX,Baxter International Inc. (NYSE),Stock,Purchase,1001.0,--,Healthcare
4118, David A Perdue Jr,8/4/2015,Joint,VLP,Valero Energy Partners LP (NYSE),Stock,Purchase,1001.0,--,Unknown
4119, David A Perdue Jr,8/5/2015,Joint,WOOF,VCA Inc. (NASDAQ),Stock,Sale (Partial),1001.0,--,Consumer Cyclical
4120, David A Perdue Jr,8/5/2015,Joint,CVC,Cablevision Systems Corporation (NYSE),Stock,Sale (Partial),1001.0,--,Unknown
4121, David A Perdue Jr,8/5/2015,Joint,DISCA,"Discovery Communications, Inc. (NASDAQ)",Stock,Purchase,1001.0,--,Unknown
4122, David A Perdue Jr,8/5/2015,Joint,CVC,Cablevision Systems Corporation (NYSE),Stock,Sale (Partial),1001.0,--,Unknown
4123, David A Perdue Jr,8/5/2015,Joint,WPX,"WPX Energy, Inc. (NYSE)",Stock,Purchase,1001.0,--,Unknown
4124, David A Perdue Jr,7/28/2015,Joint,LQDT,"Liquidity Services, Inc. (NASDAQ)",Stock,Sale (Partial),1001.0,--,Consumer Cyclical
4125, David A Perdue Jr,7/28/2015,Joint,LQDT,"Liquidity Services, Inc. (NASDAQ)",Stock,Sale (Partial),1001.0,--,Consumer Cyclical
4126, David A Perdue Jr,7/28/2015,Joint,GPK,Graphic Packaging Holding Company (NYSE),Stock,Sale (Partial),100001.0,--,Consumer Cyclical
4127, David A Perdue Jr,7/28/2015,Joint,VLP,Valero Energy Partners LP (NYSE),Stock,Purchase,1001.0,--,Unknown
4128, David A Perdue Jr,7/29/2015,Joint,CVC,Cablevision Systems Corporation (NYSE),Stock,Sale (Partial),1001.0,--,Unknown
4129, David A Perdue Jr,7/29/2015,Joint,DVN,Devon Energy Corporation (NYSE),Stock,Purchase,1001.0,--,Energy
4130, David A Perdue Jr,7/30/2015,Joint,DE,Deere & Company (NYSE),Stock,Sale (Partial),1001.0,--,Industrials
4131, David A Perdue Jr,7/30/2015,Joint,WPX,"WPX Energy, Inc. (NYSE)",Stock,Purchase,1001.0,--,Unknown
4132, David A Perdue Jr,7/30/2015,Joint,LNT,Alliant Energy Corporation (NYSE),Stock,Sale (Partial),100001.0,--,Utilities
4133, David A Perdue Jr,7/31/2015,Joint,LNT,Alliant Energy Corporation (NYSE),Stock,Sale (Partial),100001.0,--,Utilities
4134, David A Perdue Jr,7/31/2015,Joint,GPK,Graphic Packaging Holding Company (NYSE),Stock,Sale (Partial),50001.0,--,Consumer Cyclical
4135, David A Perdue Jr,8/3/2015,Joint,WPX,"WPX Energy, Inc. (NYSE)",Stock,Purchase,1001.0,--,Unknown
4136, David A Perdue Jr,8/3/2015,Joint,BCR,CR Bard Inc. (NYSE),Stock,Sale (Partial),15001.0,--,Unknown
4137, David A Perdue Jr,8/3/2015,Joint,CLX,The Clorox Company (NYSE),Stock,Sale (Partial),1001.0,--,Consumer Defensive
4138, David A Perdue Jr,8/4/2015,Joint,BAX,Baxter International Inc. (NYSE),Stock,Purchase,1001.0,--,Healthcare
4139, David A Perdue Jr,8/5/2015,Joint,AM,Antero Midstream Partners LP (NYSE),Stock,Purchase,1001.0,--,Energy
4140, David A Perdue Jr,8/6/2015,Joint,CBS,CBS Corporation (NYSE),Stock,Purchase,1001.0,--,Unknown
4141, David A Perdue Jr,8/6/2015,Joint,DISCA,"Discovery Communications, Inc. (NASDAQ)",Stock,Purchase,1001.0,--,Unknown
4142, David A Perdue Jr,8/6/2015,Joint,DISCA,"Discovery Communications, Inc. (NASDAQ)",Stock,Purchase,1001.0,--,Unknown
4143, David A Perdue Jr,8/6/2015,Joint,DISCA,"Discovery Communications, Inc. (NASDAQ)",Stock,Purchase,1001.0,--,Unknown
4144, David A Perdue Jr,8/6/2015,Joint,FOX,"Twenty-First Century Fox, Inc. (NASDAQ)",Stock,Purchase,15001.0,--,Communication Services
4145, David A Perdue Jr,8/6/2015,Joint,PAA,"Plains All American Pipeline, L.P. (NYSE)",Stock,Sale (Partial),1001.0,--,Energy
4146, David A Perdue Jr,8/6/2015,Joint,PAA,"Plains All American Pipeline, L.P. (NYSE)",Stock,Sale (Partial),1001.0,--,Energy
4147, David A Perdue Jr,8/6/2015,Joint,PAA,"Plains All American Pipeline, L.P. (NYSE)",Stock,Sale (Partial),1001.0,--,Energy
4148, David A Perdue Jr,8/7/2015,Joint,LQDT,"Liquidity Services, Inc. (NASDAQ)",Stock,Sale (Partial),1001.0,--,Consumer Cyclical
4149, David A Perdue Jr,8/7/2015,Joint,LQDT,"Liquidity Services, Inc. (NASDAQ)",Stock,Sale (Partial),1001.0,--,Consumer Cyclical
4150, David A Perdue Jr,8/7/2015,Joint,XOM,Exxon Mobil Corporation (NYSE),Stock,Purchase,1001.0,--,Energy
4151, David A Perdue Jr,8/7/2015,Joint,PAA,"Plains All American Pipeline, L.P. (NYSE)",Stock,Sale (Partial),1001.0,--,Energy
4152, David A Perdue Jr,8/10/2015,Joint,BAX,Baxter International Inc. (NYSE),Stock,Purchase,1001.0,--,Healthcare
4153, David A Perdue Jr,8/10/2015,Joint,GPK,Graphic Packaging Holding Company (NYSE),Stock,Sale (Partial),15001.0,--,Consumer Cyclical
4154, David A Perdue Jr,8/11/2015,Joint,AAN,"Aaron's, Inc. (NYSE)",Stock,Sale (Partial),1001.0,--,Industrials
4155, David A Perdue Jr,8/12/2015,Joint,AAN,"Aaron's, Inc. (NYSE)",Stock,Sale (Partial),1001.0,--,Industrials
4156, David A Perdue Jr,8/12/2015,Joint,DISCA,"Discovery Communications, Inc. (NASDAQ)",Stock,Purchase,1001.0,--,Unknown
4157, David A Perdue Jr,8/12/2015,Joint,BAX,Baxter International Inc. (NYSE),Stock,Purchase,1001.0,--,Healthcare
4158, David A Perdue Jr,8/12/2015,Joint,LNT,Alliant Energy Corporation (NYSE),Stock,Sale (Partial),250001.0,--,Utilities
4159, David A Perdue Jr,8/13/2015,Joint,LNT,Alliant Energy Corporation (NYSE),Stock,Sale (Partial),100001.0,--,Utilities
4160, David A Perdue Jr,8/14/2015,Joint,LNT,Alliant Energy Corporation (NYSE),Stock,Sale (Partial),100001.0,--,Utilities
4161, David A Perdue Jr,8/17/2015,Joint,LNT,Alliant Energy Corporation (NYSE),Stock,Sale (Partial),100001.0,--,Utilities
4162, David A Perdue Jr,8/17/2015,Joint,GPK,Graphic Packaging Holding Company (NYSE),Stock,Sale (Partial),50001.0,--,Consumer Cyclical
4163, David A Perdue Jr,8/19/2015,Joint,BAX,Baxter International Inc. (NYSE),Stock,Purchase,1001.0,--,Healthcare
4164, David A Perdue Jr,8/20/2015,Joint,DISCA,"Discovery Communications, Inc. (NASDAQ)",Stock,Purchase,1001.0,--,Unknown
4165, David A Perdue Jr,8/20/2015,Joint,DE,Deere & Company (NYSE),Stock,Sale (Partial),1001.0,--,Industrials
4166, David A Perdue Jr,8/20/2015,Joint,DISCA,"Discovery Communications, Inc. (NASDAQ)",Stock,Purchase,1001.0,--,Unknown
4167, David A Perdue Jr,8/20/2015,Joint,BAX,Baxter International Inc. (NYSE),Stock,Purchase,15001.0,--,Healthcare
4168, David A Perdue Jr,8/20/2015,Joint,CBS,CBS Corporation (NYSE),Stock,Purchase,1001.0,--,Unknown
4169, David A Perdue Jr,8/21/2015,Joint,BAX,Baxter International Inc. (NYSE),Stock,Purchase,1001.0,--,Healthcare
4170, David A Perdue Jr,8/21/2015,Joint,CIT,CIT Group Inc. (NYSE),Stock,Sale (Partial),1001.0,--,Unknown
4171, David A Perdue Jr,8/21/2015,Joint,BAX,Baxter International Inc. (NYSE),Stock,Purchase,1001.0,--,Healthcare
4172, David A Perdue Jr,8/21/2015,Joint,DISCA,"Discovery Communications, Inc. (NASDAQ)",Stock,Purchase,1001.0,--,Unknown
4173, David A Perdue Jr,8/24/2015,Joint,CIT,CIT Group Inc. (NYSE),Stock,Sale (Partial),1001.0,--,Unknown
4174, David A Perdue Jr,8/24/2015,Joint,BAX,Baxter International Inc. (NYSE),Stock,Purchase,1001.0,--,Healthcare
4175, David A Perdue Jr,8/24/2015,Joint,SBUX,Starbucks Corporation (NASDAQ),Stock,Purchase,15001.0,--,Consumer Cyclical
4176, David A Perdue Jr,8/24/2015,Joint,KMI,"Kinder Morgan, Inc. (NYSE)",Stock,Purchase,15001.0,--,Energy
4177, David A Perdue Jr,8/24/2015,Joint,PSX,Phillips 66 (NYSE),Stock,Purchase,1001.0,--,Energy
4178, David A Perdue Jr,8/24/2015,Joint,IP,International Paper Company (NYSE),Stock,Purchase,15001.0,--,Consumer Cyclical
4179, David A Perdue Jr,8/24/2015,Joint,QCOM,QUALCOMM Incorporated (NASDAQ),Stock,Purchase,1001.0,--,Technology
4180, David A Perdue Jr,8/25/2015,Joint,AAN,"Aaron's, Inc. (NYSE)",Stock,Sale (Partial),1001.0,--,Industrials
4181, David A Perdue Jr,8/25/2015,Joint,DE,Deere & Company (NYSE),Stock,Sale (Partial),1001.0,--,Industrials
4182, David A Perdue Jr,8/25/2015,Joint,BAX,Baxter International Inc. (NYSE),Stock,Purchase,1001.0,--,Healthcare
4183, David A Perdue Jr,8/25/2015,Joint,CIT,CIT Group Inc. (NYSE),Stock,Sale (Partial),1001.0,--,Unknown
4184, David A Perdue Jr,8/25/2015,Joint,PG,The Procter & Gamble Company (NYSE),Stock,Purchase,15001.0,--,Consumer Defensive
4185, David A Perdue Jr,8/26/2015,Joint,BAX,Baxter International Inc. (NYSE),Stock,Purchase,1001.0,--,Healthcare
4186, David A Perdue Jr,8/26/2015,Joint,CIT,CIT Group Inc. (NYSE),Stock,Sale (Partial),1001.0,--,Unknown
4187, David A Perdue Jr,8/27/2015,Joint,GLW,Corning Inc. (NYSE),Stock,Purchase,1001.0,--,Technology
4188, David A Perdue Jr,8/27/2015,Joint,DVN,Devon Energy Corporation (NYSE),Stock,Purchase,1001.0,--,Energy
4189, David A Perdue Jr,8/27/2015,Joint,BAX,Baxter International Inc. (NYSE),Stock,Purchase,1001.0,--,Healthcare
4190, David A Perdue Jr,8/27/2015,Joint,BAX,Baxter International Inc. (NYSE),Stock,Purchase,1001.0,--,Healthcare
4191, David A Perdue Jr,8/27/2015,Joint,CIT,CIT Group Inc. (NYSE),Stock,Sale (Partial),1001.0,--,Unknown
4192, David A Perdue Jr,8/27/2015,Joint,AAN,"Aaron's, Inc. (NYSE)",Stock,Sale (Partial),1001.0,--,Industrials
4193, David A Perdue Jr,8/28/2015,Joint,GLW,Corning Inc. (NYSE),Stock,Purchase,1001.0,--,Technology
4194, David A Perdue Jr,8/28/2015,Joint,CIT,CIT Group Inc. (NYSE),Stock,Sale (Partial),1001.0,--,Unknown
4195, David A Perdue Jr,8/28/2015,Joint,BAX,Baxter International Inc. (NYSE),Stock,Purchase,1001.0,--,Healthcare
4196, David A Perdue Jr,8/31/2015,Joint,DVN,Devon Energy Corporation (NYSE),Stock,Purchase,1001.0,--,Energy
4197, David A Perdue Jr,8/31/2015,Joint,BK,The Bank of New York Mellon Corporation (NYSE),Stock,Sale (Partial),1001.0,--,Financial Services
4198, David A Perdue Jr,8/31/2015,Joint,CIT,CIT Group Inc. (NYSE),Stock,Sale (Partial),1001.0,--,Unknown
4199, David A Perdue Jr,9/1/2015,Joint,GLW,Corning Inc. (NYSE),Stock,Purchase,1001.0,--,Technology
4200, David A Perdue Jr,9/1/2015,Joint,BK,The Bank of New York Mellon Corporation (NYSE),Stock,Sale (Partial),1001.0,--,Financial Services
4201, David A Perdue Jr,9/2/2015,Joint,BK,The Bank of New York Mellon Corporation (NYSE),Stock,Sale (Partial),1001.0,--,Financial Services
4202, David A Perdue Jr,9/2/2015,Joint,GLW,Corning Inc. (NYSE),Stock,Purchase,1001.0,--,Technology
4203, David A Perdue Jr,9/2/2015,Joint,AAN,"Aaron's, Inc. (NYSE)",Stock,Sale (Partial),1001.0,--,Industrials
4204, David A Perdue Jr,1/31/2017,Joint,FOXA,"Twenty-First Century Fox, Inc.",Stock,Sale (Partial),1001.0,--,Communication Services
4205, David A Perdue Jr,2/1/2017,Joint,WOOF,VCA Inc.,Stock,Sale (Partial),15001.0,--,Consumer Cyclical
4206, David A Perdue Jr,2/1/2017,Joint,ENTG,"Entegris, Inc.",Stock,Sale (Partial),1001.0,--,Technology
4207, David A Perdue Jr,2/1/2017,Joint,ENTG,"Entegris, Inc.",Stock,Sale (Partial),1001.0,--,Technology
4208, David A Perdue Jr,2/1/2017,Joint,FOXA,"Twenty-First Century Fox, Inc.",Stock,Sale (Partial),1001.0,--,Communication Services
4209, David A Perdue Jr,2/2/2017,Joint,VSM,"Versum Materials, Inc.",Stock,Purchase,1001.0,--,Unknown
4210, David A Perdue Jr,2/3/2017,Joint,FEYE,"FireEye, Inc.",Stock,Purchase,1001.0,--,Unknown
4213, David A Perdue Jr,2/6/2017,Joint,PFE,Pfizer Inc.,Stock,Purchase,1001.0,--,Healthcare
4214, David A Perdue Jr,2/6/2017,Joint,PFE,Pfizer Inc.,Stock,Purchase,1001.0,--,Healthcare
4215, David A Perdue Jr,2/7/2017,Joint,PFE,Pfizer Inc.,Stock,Purchase,1001.0,--,Healthcare
4216, David A Perdue Jr,2/7/2017,Joint,PFE,Pfizer Inc.,Stock,Purchase,1001.0,--,Healthcare
4217, David A Perdue Jr,2/7/2017,Joint,FEYE,"FireEye, Inc.",Stock,Purchase,1001.0,--,Unknown
4218, David A Perdue Jr,2/6/2017,Joint,WOOF,VCA Inc.,Stock,Sale (Partial),1001.0,--,Consumer Cyclical
4219, David A Perdue Jr,2/7/2017,Joint,WOOF,WOOF - VCA Inc.,Stock,Sale (Partial),15001.0,--,Consumer Cyclical
4220, David A Perdue Jr,2/8/2017,Joint,PKI,"PerkinElmer, Inc.",Stock,Sale (Partial),1001.0,--,Unknown
4221, David A Perdue Jr,2/8/2017,Joint,PFE,Pfizer Inc.,Stock,Purchase,1001.0,--,Healthcare
4222, David A Perdue Jr,2/8/2017,Joint,BAX,Baxter International Inc.,Stock,Sale (Partial),1001.0,--,Healthcare
4223, David A Perdue Jr,2/8/2017,Joint,ORCL,Oracle Corporation,Stock,Purchase,15001.0,--,Technology
4224, David A Perdue Jr,2/8/2017,Joint,AMZN,"Amazon.com, Inc.",Stock,Purchase,15001.0,--,Consumer Cyclical
4225, David A Perdue Jr,2/8/2017,Joint,PG,The Procter & Gamble Company,Stock,Sale (Partial),15001.0,--,Consumer Defensive
4226, David A Perdue Jr,2/9/2017,Joint,PFE,Pfizer Inc.,Stock,Purchase,1001.0,--,Healthcare
4227, David A Perdue Jr,2/9/2017,Joint,WOOF,VCA Inc.,Stock,Sale (Partial),1001.0,--,Consumer Cyclical
4228, David A Perdue Jr,2/10/2017,Joint,PFE,Pfizer Inc.,Stock,Purchase,1001.0,--,Healthcare
4229, David A Perdue Jr,2/10/2017,Joint,WOOF,VCA Inc.,Stock,Sale (Partial),1001.0,--,Consumer Cyclical
4230, David A Perdue Jr,2/10/2017,Joint,VIAB,"Viacom, Inc.",Stock,Sale (Full),1001.0,--,Unknown
4231, David A Perdue Jr,2/13/2017,Joint,PFE,Pfizer Inc.,Stock,Purchase,1001.0,--,Healthcare
4232, David A Perdue Jr,2/13/2017,Joint,BAX,Baxter International Inc.,Stock,Sale (Partial),1001.0,--,Healthcare
4233, David A Perdue Jr,2/14/2017,Joint,ENTG,"Entegris, Inc.",Stock,Sale (Partial),1001.0,--,Technology
4234, David A Perdue Jr,2/14/2017,Joint,PFE,Pfizer Inc.,Stock,Purchase,1001.0,--,Healthcare
4235, David A Perdue Jr,2/16/2017,Joint,PFE,Pfizer Inc.,Stock,Purchase,1001.0,--,Healthcare
4236, David A Perdue Jr,2/17/2017,Joint,PFE,Pfizer Inc.,Stock,Purchase,1001.0,--,Healthcare
4237, David A Perdue Jr,2/22/2017,Joint,PFE,Pfizer Inc.,Stock,Purchase,15001.0,"Corrected the owner of the asset from ""spouse"" to ""joint""",Healthcare
4238, David A Perdue Jr,2/23/2017,Joint,WOOF,VCA Inc.,Stock,Sale (Partial),15001.0,--,Consumer Cyclical
4239, David A Perdue Jr,2/24/2017,Joint,ENTG,"Entegris, Inc.",Stock,Sale (Partial),1001.0,--,Technology
4240, David A Perdue Jr,2/27/2017,Joint,PFE,Pfizer Inc.,Stock,Purchase,1001.0,--,Healthcare
4241, David A Perdue Jr,2/28/2017,Joint,ENB,ENB-Enbridge Inc.,Stock,Exchange,15001.0,Spectra Energy shares were exchanged for Enbridge shares after purchase,Energy
4242, David A Perdue Jr,12/3/2019,Joint,URBN,"Urban Outfitters, Inc.",Stock,Purchase,1001.0,--,Consumer Cyclical
4243, David A Perdue Jr,12/3/2019,Joint,URBN,"Urban Outfitters, Inc.",Stock,Purchase,1001.0,--,Consumer Cyclical
4244, David A Perdue Jr,12/5/2019,Joint,ALB,Albemarle Corporation,Stock,Purchase,1001.0,--,Basic Materials
4245, David A Perdue Jr,12/6/2019,Joint,URBN,"Urban Outfitters, Inc.",Stock,Purchase,1001.0,--,Consumer Cyclical
4246, David A Perdue Jr,12/9/2019,Joint,TRGP,Targa Resources Corp.,Stock,Purchase,1001.0,--,Energy
4247, David A Perdue Jr,12/9/2019,Joint,TRGP,Targa Resources Corp.,Stock,Purchase,1001.0,--,Energy
4248, David A Perdue Jr,12/10/2019,Joint,URBN,"Urban Outfitters, Inc.",Stock,Purchase,1001.0,--,Consumer Cyclical
4249, David A Perdue Jr,12/10/2019,Joint,PAA,"Plains All American Pipeline, L.P.",Stock,Purchase,1001.0,--,Energy
4250, David A Perdue Jr,12/11/2019,Joint,URBN,"Urban Outfitters, Inc.",Stock,Purchase,1001.0,--,Consumer Cyclical
4251, David A Perdue Jr,12/12/2019,Joint,IP,International Paper Company,Stock,Sale (Full),15001.0,--,Consumer Cyclical
4252, David A Perdue Jr,12/13/2019,Joint,URBN,"Urban Outfitters, Inc.",Stock,Purchase,1001.0,--,Consumer Cyclical
4253, David A Perdue Jr,12/13/2019,Joint,SUN,Sunoco LP,Stock,Sale (Partial),1001.0,--,Energy
4254, David A Perdue Jr,12/16/2019,Joint,LNG,"Cheniere Energy, Inc.",Stock,Purchase,1001.0,--,Energy
4255, David A Perdue Jr,12/16/2019,Joint,ENTG,"Entegris, Inc.",Stock,Sale (Partial),1001.0,--,Technology
4256, David A Perdue Jr,12/16/2019,Joint,URBN,"Urban Outfitters, Inc.",Stock,Purchase,1001.0,--,Consumer Cyclical
4257, David A Perdue Jr,12/17/2019,Joint,PAA,"Plains All American Pipeline, L.P.",Stock,Purchase,1001.0,--,Energy
4258, David A Perdue Jr,12/18/2019,Joint,FDX,FedEx Corporation,Stock,Purchase,15001.0,--,Industrials
4259, David A Perdue Jr,12/19/2019,Joint,URBN,"Urban Outfitters, Inc.",Stock,Purchase,1001.0,--,Consumer Cyclical
4260, David A Perdue Jr,12/19/2019,Joint,URBN,"Urban Outfitters, Inc.",Stock,Purchase,1001.0,--,Consumer Cyclical
4261, David A Perdue Jr,12/19/2019,Joint,ACA,"Arcosa, Inc.",Stock,Sale (Partial),1001.0,--,Industrials
4262, David A Perdue Jr,12/23/2019,Joint,URBN,"Urban Outfitters, Inc.",Stock,Purchase,1001.0,--,Consumer Cyclical
4263, David A Perdue Jr,12/30/2019,Joint,URBN,"Urban Outfitters, Inc.",Stock,Purchase,1001.0,--,Consumer Cyclical
4264, David A Perdue Jr,12/31/2019,Joint,KMI,"Kinder Morgan, Inc.",Stock,Purchase,1001.0,--,Energy
4265, David A Perdue Jr,12/31/2019,Joint,DOW,Dow Inc.,Stock,Sale (Partial),1001.0,--,Basic Materials
4266, David A Perdue Jr,12/31/2019,Joint,BAH,Booz Allen Hamilton Holding Corporation,Stock,Purchase,15001.0,--,Industrials
4267, David A Perdue Jr,12/31/2019,Joint,ALB,Albemarle Corporation,Stock,Purchase,1001.0,--,Basic Materials
4268, David A Perdue Jr,1/2/2020,Joint,ENTG,"Entegris, Inc.",Stock,Sale (Partial),1001.0,--,Technology
4269, David A Perdue Jr,1/2/2020,Joint,ENTG,"Entegris, Inc.",Stock,Sale (Partial),1001.0,--,Technology
4270, David A Perdue Jr,1/3/2020,Joint,RF,Regions Financial Corporation,Stock,Purchase,15001.0,--,Financial Services
4271, David A Perdue Jr,12/9/2019,Joint,TFC,"BBT.F - BB&T CORP F PERPTL PFD (Exchanged)
TFC.F - TRUIST FINL CORP F PFD (Received)",Stock,Exchange,1001.0,--,Financial Services
4272, David A Perdue Jr,2/1/2016,Joint,PFE,Pfizer Inc.,Stock,Sale (Partial),1001.0,--,Healthcare
4273, David A Perdue Jr,2/1/2016,Joint,AAPL,Apple Inc.,Stock,Purchase,1001.0,--,Technology
4274, David A Perdue Jr,2/1/2016,Joint,PKI,PerkinElmer Inc.,Stock,Sale (Partial),1001.0,--,Unknown
4275, David A Perdue Jr,2/1/2016,Joint,EPD,Enterprise Products Partners L.P.,Stock,Purchase,1001.0,--,Energy
4276, David A Perdue Jr,2/2/2016,Joint,PFE,Pfizer Inc.,Stock,Sale (Partial),1001.0,--,Healthcare
4277, David A Perdue Jr,2/2/2016,Joint,ADT,The ADT Corporation,Stock,Purchase,1001.0,--,Industrials
4278, David A Perdue Jr,2/2/2016,Joint,ADT,The ADT Corporation,Stock,Purchase,1001.0,--,Industrials
4279, David A Perdue Jr,2/3/2016,Joint,HYH,"Halyard Health, Inc.",Stock,Purchase,1001.0,--,Unknown
